chemsys,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope
Fe-O,Fe3O4_19306_POSCAR,35,global_gradient_fallback,6.4643174029,-0.086438750428642,-0.0698471574002679,-0.016591593028374,5.947172,12.670062,0.01012686
Fe-O,Fe3O4_31770_POSCAR,35,global_gradient_fallback,6.5239938289,-0.090389400187121,-0.0679446724530171,-0.0224447277341039,6.002074,12.787028,0.00981481
Fe-O,Fe3O4_505595_POSCAR,35,local_max_drop,3.9166139112,-0.20211337900578,-0.1220177700795084,-0.0800956089262715,3.615336,7.381311,0.03152363
Fe-O,Fe3O4_510252_POSCAR,35,local_max_drop,7.8589628,-0.20117984001623,-0.1316840164686645,-0.0694958235475654,7.254427,14.811122,0.01710585
Fe-O,Fe3O4_611817_POSCAR,35,global_gradient_fallback,6.9635319139,-0.048663012882607,-0.0449198485194557,-0.0037431643631512,6.406449,13.648523,0.00557422
Fe-O,Fe3O4_612405_POSCAR,35,global_gradient_fallback,7.1753450754,-0.087338382485641,-0.0618686611611641,-0.0254697213244768,6.314304,14.063676,0.00786747
Fe-O,Fe3O4_650112_POSCAR,35,local_max_drop,7.880548,-0.40254394990504,-0.2598289137970251,-0.1427150361080148,6.971254,14.851802,0.03362221
Fe-O,Fe3O4_705416_POSCAR,35,local_max_drop,7.7011636,-0.39609982122623,-0.2472872358192476,-0.1488125854069823,7.108766,14.513731,0.03246
Fe-O,Fe3O4_715275_POSCAR,35,local_max_drop,3.8425608,-0.22608563850889,-0.1258128810402609,-0.100272757468629,2.955816,7.241749,0.0330183
Fe-O,Fe3O4_715438_POSCAR,35,global_gradient_fallback,3.6783082709,-0.10931890669989,-0.0726359121321037,-0.0366829945677862,3.384044,7.209484,0.01861974
Fe-O,Fe3O4_715558_POSCAR,35,local_max_drop,7.8219518,-0.20314333493611,-0.129591504724762,-0.0735518302113479,7.220263,14.741371,0.01685266
Fe-O,Fe3O4_715614_POSCAR,35,global_gradient_fallback,7.3179720903,-0.083840094154256,-0.0598633724729189,-0.023976721681337,6.732534,14.343225,0.00744841
Fe-O,Fe3O4_715811_POSCAR,35,local_max_drop,7.8092469,-0.20310652236351,-0.1293814042208736,-0.0737251181426363,7.208536,14.717427,0.01684767
Fe-O,Fe3O4_716052_POSCAR,35,local_max_drop,7.7851072,-0.20320707721641,-0.1329822955978973,-0.0702247816185127,7.186253,14.671933,0.01742051
Fe-O,Fe3O_1184320_POSCAR,35,global_gradient_fallback,6.386738,-0.094626886547734,-0.0558672538578308,-0.0387596326899031,5.875799,12.518006,0.00796286
Fe-O,Fe41O56_757565_POSCAR,35,local_max_drop,13.3800889595,-0.68461960850101,-0.4273649080051652,-0.2572547004958447,12.350851,25.216322,0.03222673
Fe-O,Fe43O64_530050_POSCAR,35,local_max_drop,11.0892888206,-0.66996195438234,-0.4249196919503659,-0.245042262431974,10.236267,20.899044,0.0385885
Fe-O,Fe4O5_1188678_POSCAR,35,local_max_drop,6.6088424125,-0.15539303798807,-0.082460751679451,-0.0729322863086189,5.02272,12.953331,0.01161031
Fe-O,Fe5O7_1095382_POSCAR,35,global_gradient_fallback,6.1533932849,-0.089986426416949,-0.0598481372628737,-0.0301382891540752,5.661122,12.060651,0.00914035
Fe-O,Fe5O7_1326275_POSCAR,35,local_max_drop,6.857674889,-0.16269426357849,-0.097930517310824,-0.064763746267666,6.066405,12.92408,0.01437033
Fe-O,Fe5O8_1225007_POSCAR,35,global_gradient_fallback,6.5091163576,-0.058499551504247,-0.0495018752635413,-0.0089976762407056,5.988387,12.757868,0.00700752
Fe-O,Fe5O8_510746_POSCAR,35,local_max_drop,11.3665491,-0.26584455435974,-0.1888774667057302,-0.0769670876540097,10.103599,20.628182,0.01792347
Fe-O,Fe7O8_32939_POSCAR,35,local_max_drop,6.6398670544,-0.13905936173634,-0.0600231899586905,-0.0790361717776494,5.311894,13.014139,0.00821925
Fe-O,Fe7O8_715333_POSCAR,35,local_max_drop,7.3006695019,-0.27206214295464,-0.1342191350154519,-0.137843007939188,5.548509,14.309312,0.01702652
Fe-O,Fe7O9_705558_POSCAR,35,local_max_drop,11.158333569,-0.28375587920631,-0.1941559039755812,-0.0895999752307287,10.3,21.029167,0.01771192
Fe-O,Fe8O17_1182503_POSCAR,35,local_max_drop,7.9420708414,-0.19076052276504,-0.1266437675273312,-0.0641167552377087,7.353769,14.413388,0.0163834
Fe-O,Fe8O9_705588_POSCAR,35,local_max_drop,7.7389339647,-0.31775655650113,-0.1723646479943419,-0.1453919085067881,7.119819,15.168311,0.02086385
Fe-O,Fe8O9_763787_POSCAR,35,local_max_drop,6.4025308414,-0.1644931304591,-0.0782852956030772,-0.0862078348560227,5.122025,12.54896,0.01132563
Fe-O,Fe9O10_759037_POSCAR,35,local_max_drop,6.6402369129,-0.18439500512929,-0.0979019692456401,-0.0864930358836498,6.109018,13.014864,0.01382613
Fe-O,Fe9O13_1342828_POSCAR,35,local_max_drop,6.695139809,-0.14369114985753,-0.0865277339718094,-0.0571634158857205,6.180129,12.617763,0.01292749
Fe-O,FeO2_1062652_POSCAR,35,global_gradient_fallback,3.9488120709,-0.01144017543504,-0.0087574768573248,-0.0026826985777151,3.49318,7.441992,0.00213567
Fe-O,FeO2_1097003_POSCAR,35,global_gradient_fallback,7.211008125,-0.022906074865748,-0.0219962358414131,-0.0009098390243348,6.634127,14.133576,0.0028317
Fe-O,FeO2_1181766_POSCAR,35,global_gradient_fallback,3.8242594,-0.089273594605588,-0.0706000834532867,-0.0186735111523012,3.382999,7.207258,0.01783809
Fe-O,FeO2_1354450_POSCAR,35,global_gradient_fallback,7.7209831483,-0.12859169079541,-0.0961504911256379,-0.032441199669772,7.127061,14.551084,0.01184004
Fe-O,FeO2_1355579_POSCAR,35,global_gradient_fallback,7.747859743,-0.12965577315962,-0.1066582129137752,-0.0229975602458447,6.853876,14.601736,0.01337924
Fe-O,FeO2_1384466_POSCAR,35,global_gradient_fallback,3.753261512,-0.01549904505522,-0.0149781558095298,-0.0005208892456901,3.464549,7.073454,0.00360775
Fe-O,FeO2_1395285_POSCAR,35,global_gradient_fallback,6.7304872311,-0.045065980130199,-0.0314502876770749,-0.0136156924531241,6.212757,12.68438,0.00440716
Fe-O,FeO2_1431292_POSCAR,35,global_gradient_fallback,3.8457887751,-0.010876886950552,-0.0058665763555398,-0.0050103105950121,3.276042,6.979394,0.0014163
Fe-O,FeO2_1443203_POSCAR,35,global_gradient_fallback,6.6482614842,-0.043249319684262,-0.0332137520060259,-0.010035567678236,6.392559,12.529416,0.00481029
Fe-O,FeO2_25236_POSCAR,35,global_gradient_fallback,3.7258225974,-0.011984097274471,-0.0076432269582847,-0.0043408703161862,3.439221,7.021743,0.00193035
Fe-O,FeO2_25332_POSCAR,35,global_gradient_fallback,4.6843038303,-0.021827383696916,-0.0188651909880179,-0.002962192708898,4.143807,8.828111,0.00393021
Fe-O,FeO2_540003_POSCAR,35,global_gradient_fallback,6.4933401101,-0.036357807274692,-0.0332594456400024,-0.0030983616346895,5.993852,12.237449,0.00475633
Fe-O,FeO2_796324_POSCAR,35,global_gradient_fallback,9.5565402999,-0.046699184040668,-0.0356787640522955,-0.0110204199883724,8.453863,18.010403,0.003616
Fe-O,FeO2_821313_POSCAR,35,global_gradient_fallback,3.888793922,-0.012133285972326,-0.0078183351625922,-0.0043149508097337,3.589656,7.328881,0.00189871
Fe-O,FeO3_863316_POSCAR,35,global_gradient_fallback,9.5620907719,-0.015269116372456,-0.0145132438333328,-0.0007558725391231,8.458773,18.020863,0.00140022
Fe-O,FeO_1178232_POSCAR,35,global_gradient_fallback,3.7853779254,-0.087148095807371,-0.0476483843553052,-0.0394997114520657,3.46993,7.72848,0.0110197
Fe-O,FeO_1178239_POSCAR,35,global_gradient_fallback,4.0965241946,-0.061971151968577,-0.0443205484821401,-0.0176506034864368,3.584459,8.363737,0.0096022
Fe-O,FeO_1178247_POSCAR,35,local_max_drop,6.64894305,-0.24024589929813,-0.1099716589777481,-0.1302742403203818,5.319154,13.031928,0.01513457
Fe-O,FeO_1244983_POSCAR,35,local_max_drop,13.3118772044,-0.61009219926855,-0.3602769418894766,-0.2498152573790733,12.246927,26.091279,0.02540303
Fe-O,FeO_1245001_POSCAR,35,local_max_drop,13.2585033974,-0.61410035517814,-0.3583258265718152,-0.2557745286063247,12.197823,25.986667,0.02537093
Fe-O,FeO_1245168_POSCAR,35,local_max_drop,13.1212368071,-0.55992833580128,-0.3421946850292267,-0.2177336507720532,12.071538,25.717624,0.02442064
Fe-O,FeO_1274279_POSCAR,35,global_gradient_fallback,3.7220702011,-0.086526612178479,-0.0476678733787474,-0.0388587387997315,3.411898,7.599227,0.01120706
Fe-O,FeO_1283030_POSCAR,35,global_gradient_fallback,3.7879673607,-0.086680335089301,-0.0474936950655588,-0.0391866400237421,3.472303,7.733767,0.01098507
Fe-O,FeO_18905_POSCAR,35,global_gradient_fallback,5.3229070625,-0.046489335117394,-0.0235556102297313,-0.0229337248876626,4.897074,10.432898,0.0041124
Fe-O,FeO_1974703_POSCAR,35,global_gradient_fallback,3.9632359955,-0.090785844202185,-0.0461421533550067,-0.0446436908471782,3.487648,7.767943,0.01089665
Fe-O,FeO_2767639_POSCAR,35,global_gradient_fallback,3.8208496725,-0.092756474150107,-0.0469281725755563,-0.0458283015745506,3.515182,7.488865,0.0114364
Fe-O,FeO_715262_POSCAR,35,global_gradient_fallback,3.6036953315,-0.042432897326898,-0.0238082110757372,-0.0186246862511607,3.303387,7.357545,0.0057849
Fe-O,FeO_753682_POSCAR,35,global_gradient_fallback,4.8529410566,-0.052676230451479,-0.0466300830752832,-0.0060461473761957,4.246323,9.908088,0.0085066
Fe-O,FeO_754765_POSCAR,35,global_gradient_fallback,4.083984444,-0.065569175207581,-0.0441707808159208,-0.0213983943916602,3.573486,8.338135,0.00960768
Fe-O,FeO_755189_POSCAR,35,global_gradient_fallback,3.6995738409,-0.031845228138249,-0.0310462028073589,-0.00079902533089,2.466383,7.553297,0.00748832
Fe-O,FeO_756436_POSCAR,35,global_gradient_fallback,3.564997314,-0.031635463124053,-0.0226689811916475,-0.0089664819324054,3.416456,7.278536,0.00551455
Fe-O,FeO_849689_POSCAR,35,local_max_drop,6.634828225,-0.24142221778859,-0.1091469448059731,-0.1322752729826168,5.307863,13.004263,0.01508005
Fe-S,Fe11S12_1225858_POSCAR,35,local_max_drop,9.0331575861,-0.34791929944886,-0.2404583085284788,-0.1074609909203812,8.387932,15.808026,0.02962174
Fe-S,Fe2S_684641_POSCAR,35,local_max_drop,6.4863140503,-0.2311386614558,-0.1353323338216552,-0.0958063276341448,5.791352,11.35105,0.02275811
Fe-S,Fe2S_851357_POSCAR,35,local_max_drop,7.1123326346,-0.25086715441454,-0.145084454629817,-0.1057826997847229,6.604309,12.446582,0.02275008
Fe-S,Fe3S_1184373_POSCAR,35,global_gradient_fallback,6.717302397,-0.10077556183541,-0.0605851196764769,-0.040190442158933,6.200587,12.659531,0.00855024
Fe-S,Fe3S_1189032_POSCAR,35,local_max_drop,7.4709782,-0.23335261928889,-0.1169629549408093,-0.1163896643480806,6.670516,13.074212,0.01697825
Fe-S,Fe4S5_850083_POSCAR,35,global_gradient_fallback,11.442340165,-0.062485472500238,-0.048057358344363,-0.0144281141558749,9.469523,19.333609,0.00433106
Fe-S,Fe4S5_850249_POSCAR,35,global_gradient_fallback,11.385239659,-0.062532324999169,-0.0486718266673354,-0.0138604983318336,9.422267,19.237129,0.00440505
Fe-S,Fe4S5_870701_POSCAR,35,global_gradient_fallback,15.0396929,-0.062535558113107,-0.0485145458687356,-0.0140210122443713,12.446642,25.411895,0.00332464
Fe-S,Fe7S12_684707_POSCAR,35,local_max_drop,7.5653298,-0.3729346048142,-0.3048220136027127,-0.0681125912114872,7.295139,13.239327,0.04472709
Fe-S,Fe7S8_21688_POSCAR,35,local_max_drop,9.302750002,-0.3230669674128,-0.2241938947193235,-0.0988730726934765,8.638268,16.279813,0.02683815
Fe-S,Fe7S8_556435_POSCAR,35,local_max_drop,9.21487,-0.31960388311789,-0.2399122850210941,-0.0796915980967958,8.885768,16.126023,0.02906952
Fe-S,FeS_2779_POSCAR,35,local_max_drop,6.8954145735,-0.19005346235382,-0.1262798924883411,-0.0637735698654789,6.384643,12.513901,0.01935263
Hf-O,HfO2_1244883_POSCAR,35,local_max_drop,16.4906920661,-0.50927263143579,-0.2595775049344718,-0.2496951265013182,13.742243,26.934797,0.01871808
Hf-O,HfO2_1244885_POSCAR,35,local_max_drop,15.8250651942,-0.51248685383251,-0.2577785737240385,-0.2547082801084714,13.187554,25.847606,0.01935312
Hf-O,HfO2_1245107_POSCAR,35,local_max_drop,16.3695302672,-0.51036404042911,-0.2634320112799398,-0.2469320291491701,13.641275,26.736899,0.01934733
Hf-O,HfO2_1245112_POSCAR,35,local_max_drop,15.8236662236,-0.50844260805045,-0.2591031096871553,-0.2493394983632947,13.186389,25.845321,0.01947909
Hf-O,HfO2_1245226_POSCAR,35,local_max_drop,16.1172993856,-0.50852208333587,-0.2576163183597331,-0.2509057649761369,13.431083,26.324922,0.01904392
Hf-O,HfO2_1858_POSCAR,35,local_max_drop,7.304741328,-0.15991149622255,-0.0775381241870223,-0.0823733720355276,6.297191,12.342494,0.01199251
Hf-O,HfO2_775757_POSCAR,35,local_max_drop,14.6359104575,-0.14417780614424,-0.0718719526775766,-0.0723058534666633,12.617164,24.729642,0.00545209
Hf-O,HfO2_776097_POSCAR,35,local_max_drop,7.21492713,-0.18525934251305,-0.1005239462467415,-0.0847353962663084,6.252937,11.784381,0.01686545
Hf-S,Hf2S_10000_POSCAR,35,global_gradient_fallback,4.723983656,-0.085910314598284,-0.051608860657884,-0.0343014539403999,4.386556,8.266971,0.0125666
Mn-O,Mn15O32_776603_POSCAR,35,local_max_drop,8.051055353,-0.22983220301664,-0.1095861537996206,-0.1202460492170193,7.47598,14.089347,0.01335025
Mn-O,Mn15O32_867971_POSCAR,35,local_max_drop,11.5380823021,-0.2287999698797,-0.1103409478520734,-0.1184590220276265,10.713934,20.191644,0.0094523
Mn-O,Mn20O43_1222372_POSCAR,35,local_max_drop,10.7423062491,-0.32433194530912,-0.1644553585297515,-0.1598765867793684,9.974999,18.799036,0.01576289
Mn-O,Mn21O40_766493_POSCAR,35,local_max_drop,13.5265726197,-0.352083843629,-0.1500781561076194,-0.2020056875213805,10.520668,24.548224,0.01009897
Mn-O,Mn21O40_849596_POSCAR,35,local_max_drop,7.8889881274,-0.3476639787411,-0.1719983417916193,-0.1756656369494806,7.304619,14.317053,0.020757
Mn-O,Mn2O3_1043363_POSCAR,35,local_max_drop,6.943213927,-0.16858216309324,-0.0768993515162627,-0.0916828115769773,6.409121,13.085288,0.01056487
Mn-O,Mn2O3_1172875_POSCAR,35,local_max_drop,12.4543497,-0.71924377535252,-0.3383200438184539,-0.3809237315340661,11.496323,23.471659,0.02631948
Mn-O,Mn2O3_1203190_POSCAR,35,local_max_drop,12.348482681,-0.72435308484506,-0.3105641657607564,-0.4137889190843035,8.689673,22.410209,0.02594257
Mn-O,Mn2O3_1204718_POSCAR,35,local_max_drop,14.2502523635,-0.72567992911292,-0.3093484706471836,-0.4163314584657364,10.027955,25.861569,0.02241421
Mn-O,Mn2O3_1303934_POSCAR,35,global_gradient_fallback,6.7503784917,-0.080975505787512,-0.0443190162533757,-0.0366564895341362,5.971489,12.721867,0.00633875
Mn-O,Mn2O3_1306224_POSCAR,35,global_gradient_fallback,6.5431306811,-0.07982257696481,-0.0444053694790644,-0.0354172074857455,5.788154,12.331285,0.00656211
Mn-O,Mn2O3_1349371_POSCAR,35,local_max_drop,15.221878408,-0.36808414844575,-0.2612717492177679,-0.106812399227982,13.647201,25.719726,0.01777102
Mn-O,Mn2O3_510604_POSCAR,35,local_max_drop,12.7154629305,-0.71329783941133,-0.3250080529154257,-0.3882897864959042,11.773577,23.076211,0.02616084
Mn-O,Mn2O3_565203_POSCAR,35,local_max_drop,12.4786779,-0.72994475268894,-0.2846821155753297,-0.4452626371136103,9.598983,23.517508,0.02142885
Mn-O,Mn2O3_770543_POSCAR,35,global_gradient_fallback,5.9361852157,-0.091772513552642,-0.045767725365783,-0.0460047881868589,5.251241,11.187426,0.00751577
Mn-O,Mn2O3_771717_POSCAR,35,local_max_drop,6.8955497,-0.3508760149185,-0.1692726949908026,-0.1816033199276973,6.365123,12.995459,0.02382795
Mn-O,Mn2O3_778470_POSCAR,35,local_max_drop,11.4689797155,-1.2182071874956,-0.6531235578520787,-0.5650836296435213,10.194649,20.814074,0.05973423
Mn-O,Mn3O4_1180464_POSCAR,35,local_max_drop,3.8974728,-0.16582940213341,-0.0754647400766387,-0.0903646620567713,3.597667,7.345237,0.01772774
Mn-O,Mn3O4_1180876_POSCAR,35,local_max_drop,15.52410495,-0.15263190900393,-0.0675755727559529,-0.085056336247977,13.799204,28.173376,0.00415923
Mn-O,Mn3O4_1193728_POSCAR,35,local_max_drop,4.28301,-0.19498506081442,-0.0891474788202866,-0.1058375819941333,3.64849,7.77287,0.02111814
Mn-O,Mn3O4_1194100_POSCAR,35,local_max_drop,4.27809195,-0.19092582683694,-0.0868888836269786,-0.1040369432099613,3.644301,7.763945,0.02051651
Mn-O,Mn3O4_1279995_POSCAR,35,local_max_drop,3.990231603,-0.29745268888164,-0.1171415330006899,-0.18031115588095,2.915938,7.520052,0.02807374
Mn-O,Mn3O4_18759_POSCAR,35,local_max_drop,7.7528029121,-0.12906588778235,-0.0617883285224022,-0.0672775592599477,6.89138,14.069902,0.00827731
Mn-O,Mn3O4_20141_POSCAR,35,local_max_drop,3.990805,-0.29584085296341,-0.1178727729728882,-0.1779680799905217,2.916358,7.521133,0.0282237
Mn-O,Mn3O4_638270_POSCAR,35,local_max_drop,4.2661566,-0.19380065832357,-0.0881069416558204,-0.1056937166677495,3.634133,7.742284,0.02086607
Mn-O,Mn5O7_1046066_POSCAR,35,local_max_drop,6.98656764,-0.22215896872503,-0.0855955561114492,-0.1365634126135807,5.105569,13.166993,0.0115456
Mn-O,Mn5O8_18922_POSCAR,35,global_gradient_fallback,6.2756057037,-0.077433578937817,-0.071959743015488,-0.0054738359223289,5.810746,11.389062,0.01231768
Mn-O,Mn5O8_752536_POSCAR,35,global_gradient_fallback,6.8187670431,-0.06468232151824,-0.0584334107182578,-0.0062489107999821,6.556507,12.850753,0.00833958
Mn-O,Mn7O12_754430_POSCAR,35,local_max_drop,8.2558021069,-0.14247422910401,-0.0724825372695002,-0.0699916918345097,7.371252,14.447654,0.00957334
Mn-O,Mn8O17_1221945_POSCAR,35,local_max_drop,8.0007371772,-0.13044538825229,-0.0651073614255206,-0.0653380268267693,7.429256,14.00129,0.00831591
Mn-O,Mn9O13_1045833_POSCAR,35,local_max_drop,6.9047012863,-0.1906802059626,-0.0774827199026266,-0.1131974860599733,5.311309,13.012706,0.01053687
Mn-O,MnO2_1041066_POSCAR,35,local_max_drop,7.107495948,-0.1813142261446,-0.0950715248125776,-0.0862427013320223,6.345979,12.438118,0.01381856
Mn-O,MnO2_1221542_POSCAR,35,global_gradient_fallback,3.94334595,-0.017878111380129,-0.0107303599510133,-0.0071477514291156,3.359147,7.156443,0.00279913
Mn-O,MnO2_1271850_POSCAR,35,global_gradient_fallback,3.4614310184,-0.061515469798887,-0.0282432944292792,-0.0332721753696077,2.966941,6.057504,0.00757309
Mn-O,MnO2_1272141_POSCAR,35,global_gradient_fallback,3.9163354499,-0.01411379558607,-0.0058268053111328,-0.0082869902749371,3.356859,6.853587,0.00126663
Mn-O,MnO2_1350912_POSCAR,35,local_max_drop,7.9100691825,-0.23279890278154,-0.1362371966693224,-0.0965617061122175,7.062562,13.842621,0.01851401
Mn-O,MnO2_1354190_POSCAR,35,local_max_drop,3.985622928,-0.13843724254958,-0.0678995945781678,-0.0705376479714122,3.700936,6.97484,0.0170266
Mn-O,MnO2_1354468_POSCAR,35,local_max_drop,7.0719786756,-0.18814565329797,-0.0911068305949698,-0.0970388227030002,6.314267,12.375963,0.0128887
Mn-O,MnO2_1371977_POSCAR,35,global_gradient_fallback,6.6578331375,-0.06690851122305,-0.0368918351332752,-0.0300166760897747,5.918074,12.082734,0.00543437
Mn-O,MnO2_1407587_POSCAR,35,global_gradient_fallback,6.8793650338,-0.056606567403474,-0.0343332994367602,-0.0222732679667138,6.114991,12.484774,0.00492046
Mn-O,MnO2_19326_POSCAR,35,global_gradient_fallback,4.001551792,-0.069812324277753,-0.0388360581079342,-0.0309762661698187,3.429902,7.002716,0.01009256
Mn-O,MnO2_19395_POSCAR,35,global_gradient_fallback,3.9130972743,-0.065831300265461,-0.0319460782102759,-0.033885222055185,3.63359,6.84792,0.008005
Mn-O,MnO2_25223_POSCAR,35,global_gradient_fallback,3.9992161039,-0.016455189936413,-0.008065954025832,-0.0083892359105809,3.4279,6.998628,0.00196429
Mn-O,MnO2_25275_POSCAR,35,global_gradient_fallback,6.892380401,-0.065817777380569,-0.0320984672226279,-0.033719310157941,5.907755,12.061666,0.00451224
Mn-O,MnO2_25424_POSCAR,35,global_gradient_fallback,3.8238217398,-0.016502515996517,-0.0080877801896356,-0.0084147358068813,3.277561,6.691688,0.00206118
Mn-O,MnO2_33009_POSCAR,35,global_gradient_fallback,4.00746752,-0.03771111641949,-0.0199419365922629,-0.0177691798272271,3.72122,7.013068,0.00522538
Mn-O,MnO2_510408_POSCAR,35,global_gradient_fallback,4.013909116,-0.037402848903004,-0.0198211469573824,-0.0175817019456215,3.727201,7.024341,0.00517831
Mn-O,MnO2_510732_POSCAR,35,global_gradient_fallback,3.9206133,-0.030020374233667,-0.018122368752273,-0.0118980054813939,3.48499,7.115187,0.00451557
Mn-O,MnO2_644514_POSCAR,35,global_gradient_fallback,3.9147603506,-0.10793686846065,-0.0552777647531034,-0.0526591037075465,3.635135,6.850831,0.01443527
Mn-O,MnO2_705430_POSCAR,35,local_max_drop,8.187505984,-0.37435977798597,-0.1821912023219345,-0.1921685756640354,7.310273,14.328135,0.02242716
Mn-O,MnO2_755489_POSCAR,35,local_max_drop,7.9045869352,-0.14028637731148,-0.0686434385338915,-0.0716429387775884,7.339974,13.833027,0.0086478
Mn-O,MnO2_755671_POSCAR,35,global_gradient_fallback,3.9510283487,-0.032899560069159,-0.0161016407783222,-0.0167979192908367,3.386596,6.9143,0.0039654
Mn-O,MnO2_796077_POSCAR,35,global_gradient_fallback,4.3792721287,-0.0079198125959574,-0.0062315314199263,-0.001688281176031,4.087321,7.152811,0.00151545
Mn-O,MnO2_796336_POSCAR,35,global_gradient_fallback,3.998184036,-0.093305957694046,-0.0433225187039052,-0.0499834389901407,3.712599,6.996822,0.01023161
Mn-O,MnO2_796340_POSCAR,35,global_gradient_fallback,3.998120658,-0.093261443320019,-0.0432996489700139,-0.049961794350005,3.712541,6.996711,0.01022331
Mn-O,MnO3_1086672_POSCAR,35,global_gradient_fallback,6.0665828934,-0.021740527712022,-0.0180723858544694,-0.0036681418575525,5.833253,11.433175,0.00277201
Mn-O,MnO_1232659_POSCAR,35,local_max_drop,3.9432566119,-0.12457054999797,-0.0334974907925612,-0.0910730592054088,3.154605,7.728783,0.00727054
Mn-O,MnO_1238773_POSCAR,35,global_gradient_fallback,4.3394075706,-0.011672945261112,-0.0065264891352363,-0.0051464561258756,3.29795,8.505239,0.00138626
Mn-O,MnO_1238899_POSCAR,35,global_gradient_fallback,3.5676157767,-0.021802350998742,-0.0108729366190927,-0.0109294143796492,3.121664,7.283882,0.00265122
Mn-O,MnO_19006_POSCAR,35,global_gradient_fallback,3.6133052593,-0.050802955177591,-0.0238182976231969,-0.026984657554394,3.312196,7.377165,0.00557489
Mn-O,MnO_2831286_POSCAR,35,local_max_drop,4.334932375,-0.10073666511183,-0.0344943210843721,-0.0662423440274578,3.121151,8.496467,0.00724751
Mn-O,MnO_999539_POSCAR,35,global_gradient_fallback,4.2755749875,-0.050998813224889,-0.021546127990805,-0.0294526852340839,3.591483,8.380127,0.00469164
Mn-S,Mn2S3_974355_POSCAR,35,global_gradient_fallback,7.054299553,-0.063222307227018,-0.0528609992946674,-0.0103613079323505,6.240342,13.294641,0.00751678
Mn-S,Mn3S_975439_POSCAR,35,global_gradient_fallback,4.83090075,-0.059097349264875,-0.0310588189695881,-0.0280385302952868,4.473056,8.76719,0.005689
Mn-S,MnS_2065_POSCAR,35,global_gradient_fallback,3.9620576059,-0.045793537659498,-0.0263204940861746,-0.0194730435733233,3.645093,7.765633,0.00628361
Mn-S,MnS_2562_POSCAR,35,global_gradient_fallback,5.139650191,-0.028879833789477,-0.0230578935360436,-0.0058219402534333,4.348935,9.686264,0.00459024
Mn-S,MnS_556853_POSCAR,35,global_gradient_fallback,3.8738,-0.026155287727396,-0.013088292839731,-0.0130669948876649,3.563896,7.592648,0.00312467
Mo-O,Mo4O5_543061_POSCAR,35,local_max_drop,8.4220595164,-0.26802953127154,-0.1496095352769678,-0.1184199959945722,6.617332,14.738604,0.02009155
Mo-S,Mo15S19_31257_POSCAR,35,local_max_drop,13.477614048,-0.47916344269779,-0.3205504420914523,-0.1586130006063377,12.548123,22.77252,0.02858023
Mo-S,Mo21S8_1210708_POSCAR,35,local_max_drop,17.0490915845,-0.45045281086321,-0.2973792666623008,-0.1530735442009091,15.873292,28.807086,0.02209121
Mo-S,Mo7S8_673645_POSCAR,35,local_max_drop,9.3130183255,-0.23571454026172,-0.169730865990242,-0.065983674271478,8.670741,15.73579,0.02250454
Mo-S,MoS2_990083_POSCAR,35,local_max_drop,4.58632245,-0.31376257782807,-0.2412025703419778,-0.0725600074860921,4.270024,7.749303,0.06558642
Nb-O,Nb12O29_1470_POSCAR,35,local_max_drop,16.129663815,-0.29814452368421,-0.1804250434945299,-0.1177194801896801,15.054353,26.345118,0.01320848
Nb-O,Nb12O29_510554_POSCAR,35,local_max_drop,14.8639712612,-0.1497853037708,-0.090407301826432,-0.0593780019443679,13.87304,24.27782,0.00718305
Nb-O,Nb2O5_1201852_POSCAR,35,local_max_drop,5.7109627894,-0.18805534975236,-0.1169260834855461,-0.0711292662668138,5.520597,9.327906,0.02363275
Nb-O,Nb2O5_1364247_POSCAR,35,local_max_drop,5.7473204262,-0.1959696334873,-0.1195222055775122,-0.0764474279097878,5.364166,9.38729,0.02470684
Nb-O,Nb2O5_556048_POSCAR,35,local_max_drop,22.799248372,-0.18050212786957,-0.1117239544023888,-0.0687781734671812,21.328329,36.037522,0.00607597
Nb-O,Nb2O5_581967_POSCAR,35,local_max_drop,5.807859,-0.33254724592498,-0.2118164118939133,-0.1207308340310666,5.614264,9.48617,0.04303248
Nb-O,Nb2O5_680944_POSCAR,35,local_max_drop,5.7486203467,-0.18992939208418,-0.1190713415954272,-0.0708580504887527,5.557,9.389413,0.02433529
Nb-O,Nb2O5_766361_POSCAR,35,local_max_drop,17.262906551,-0.25139179996831,-0.154401870245342,-0.096989929722968,16.687476,28.196081,0.01045392
Nb-O,Nb4O5_28212_POSCAR,35,local_max_drop,7.020640276,-0.20435161721472,-0.0828874655330823,-0.1214641516816376,6.052276,11.862461,0.01355701
Nb-O,NbO2_1244881_POSCAR,35,local_max_drop,17.1751214819,-0.50942294017835,-0.2583620505906474,-0.2510608895877026,14.885105,28.052698,0.01769838
Nb-O,NbO2_1244973_POSCAR,35,local_max_drop,16.9462967144,-0.51128182262518,-0.2760266849528962,-0.2352551376722837,14.68679,27.678951,0.01973821
Nb-O,NbO2_1245189_POSCAR,35,local_max_drop,16.1746495812,-0.56235690020162,-0.2939445060145857,-0.2684123941870342,14.01803,26.418594,0.02208978
Nb-O,NbO2_557057_POSCAR,35,local_max_drop,8.3029826576,-0.14056680333736,-0.0781219746534598,-0.0624448286839001,7.74945,13.561538,0.01162812
