chemsys,metal_1,metal_2,ligand,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope
Cr-Mo-O,Cr,Mo,O,CrMoO3_1226313_POSCAR,35,global_gradient_fallback,5.0925237241,-0.037482810234895,-0.0263656638038839,-0.011117146431011,4.700791,9.597449,0.00527992
Cr-Nb-S,Cr,Nb,S,Nb3CrS6_1189260_POSCAR,35,local_max_drop,8.416256025,-0.18529186950041,-0.1034522913572666,-0.0818395781431433,7.255393,14.220571,0.0150186
Cr-Nb-S,Cr,Nb,S,Nb4CrS8_5306_POSCAR,35,local_max_drop,9.7154360439,-0.23392951038593,-0.130528248964801,-0.1034012614211289,8.375376,16.415737,0.01636208
Cr-Ni-O,Cr,Ni,O,Cr3_NiO6_2_776211_POSCAR,35,local_max_drop,7.3787854,-0.55444671274708,-0.4897423100708513,-0.0647044026762287,6.944739,21.268264,0.03286315
Cr-Ni-S,Cr,Ni,S,Cr11NiS16_1226263_POSCAR,35,local_max_drop,9.3701018334,-0.25678132616205,-0.1854894503064831,-0.0712918758555668,9.023061,17.005,0.02185686
Cr-Ni-S,Cr,Ni,S,Cr11NiS16_1226505_POSCAR,35,local_max_drop,8.7801030886,-0.25551997961928,-0.175511742093957,-0.0800082375253229,8.129725,15.934261,0.02196639
Cr-Sc-O,Cr,Sc,O,ScCrO3_18961_POSCAR,35,local_max_drop,7.1244376,-0.23683707342353,-0.1133655943533122,-0.1234714790702177,6.615549,12.467766,0.01849654
Cr-Tc-O,Cr,Tc,O,CrTcO3_1183695_POSCAR,35,global_gradient_fallback,4.2818798,-0.066739774742646,-0.0515238264558259,-0.01521594828682,3.114094,9.536914,0.00925667
Cr-Ti-O,Cr,Ti,O,Ti2CrO5_19369_POSCAR,35,local_max_drop,7.54019285,-0.25027029963968,-0.1483343627308501,-0.1019359369088299,7.280186,12.740326,0.02428708
Cr-Ti-O,Cr,Ti,O,TiCr7O12_753458_POSCAR,35,local_max_drop,7.1234774752,-0.17251880195967,-0.1043048570142744,-0.0682139449453955,6.360248,12.466086,0.01704437
Cr-Ti-O,Cr,Ti,O,TiCrO3_755606_POSCAR,35,local_max_drop,7.4211493,-0.20298020967536,-0.1385881576738117,-0.0643920520015482,6.909346,12.539183,0.02434594
Cr-Ti-O,Cr,Ti,O,TiCrO3_756083_POSCAR,35,local_max_drop,7.5532088064,-0.25995065110352,-0.1798911241404112,-0.0800595269631087,7.032298,12.762318,0.03051657
Cr-Ti-O,Cr,Ti,O,TiCrO4_1316892_POSCAR,35,local_max_drop,5.106876204,-0.14542322932818,-0.0800634454751044,-0.0653597838530755,4.578579,8.62886,0.01840097
Cr-Ti-O,Cr,Ti,O,TiCrO4_755596_POSCAR,35,global_gradient_fallback,4.9385047947,-0.02599437096606,-0.0207657233496685,-0.0052286476163914,4.585754,8.642383,0.0045779
Cr-Ti-S,Cr,Ti,S,TiCrS2_1216903_POSCAR,35,global_gradient_fallback,4.643303967,-0.042242675786589,-0.0325872020206628,-0.0096554737659261,4.127381,8.426737,0.00763988
Cr-V-O,Cr,V,O,V16CrO41_849774_POSCAR,35,local_max_drop,18.05722255,-0.15347817028551,-0.0826308489243466,-0.0708473213611634,16.89224,28.542061,0.00492769
Cr-V-O,Cr,V,O,V3CrO8_755402_POSCAR,35,global_gradient_fallback,8.8851272178,-0.049747717642091,-0.0388451861946337,-0.0109025314474572,7.353209,15.012801,0.00513891
Cr-V-O,Cr,V,O,VCr2O4_1306534_POSCAR,35,local_max_drop,7.1635404059,-0.14177235015494,-0.0839124461180598,-0.0578599040368802,6.632908,13.000499,0.01290677
Cr-V-O,Cr,V,O,VCr2O4_1314508_POSCAR,35,local_max_drop,7.1401527226,-0.15215562860894,-0.0768434346644815,-0.0753121939444584,6.611253,12.958055,0.01169269
Cr-V-O,Cr,V,O,VCr2O4_754077_POSCAR,35,local_max_drop,7.0808151982,-0.14914020574765,-0.0785152384534525,-0.0706249672941974,6.55631,12.850368,0.01206441
Cr-V-O,Cr,V,O,VCrO3_1101715_POSCAR,35,local_max_drop,6.7333181049,-0.20237858994969,-0.1034863285083648,-0.0988922614413252,6.252367,11.783307,0.01736403
Cr-V-O,Cr,V,O,VCrO3_1216392_POSCAR,35,local_max_drop,6.0984341158,-0.10947904944271,-0.0548425906863134,-0.0546364587563965,5.662832,10.67226,0.0102839
Cr-V-O,Cr,V,O,VCrO3_1337287_POSCAR,35,local_max_drop,7.6639046118,-0.14916284807392,-0.0829215822314396,-0.0662412658424803,6.897514,12.517711,0.01368748
Cr-V-O,Cr,V,O,VCrO3_1370790_POSCAR,35,local_max_drop,7.6458605533,-0.14719536204325,-0.0800980029720363,-0.0670973590712137,6.881274,12.488239,0.01309356
Cr-V-O,Cr,V,O,VCrO3_1373421_POSCAR,35,local_max_drop,7.690488932,-0.14958132240287,-0.0826144595164382,-0.0669668628864317,6.92144,12.561132,0.01356423
Cr-V-O,Cr,V,O,VCrO3_1374293_POSCAR,35,local_max_drop,7.6799321805,-0.15752719497556,-0.0807818367105178,-0.0767453582650421,6.911939,12.543889,0.01321291
Cr-V-O,Cr,V,O,VCrO3_1375284_POSCAR,35,local_max_drop,7.6771442026,-0.14961361238791,-0.081650329764276,-0.0679632826236339,6.90943,12.539336,0.01336412
Cr-V-O,Cr,V,O,VCrO3_1376270_POSCAR,35,local_max_drop,7.6593927976,-0.15865148472176,-0.0804771356657676,-0.0781743490559923,6.893454,12.510342,0.01312999
Cr-V-O,Cr,V,O,VCrO3_753988_POSCAR,35,local_max_drop,7.0430863941,-0.19160237944595,-0.1015269687679332,-0.0900754106780167,6.540009,12.325401,0.01623113
Cr-V-O,Cr,V,O,VCrO3_754036_POSCAR,35,local_max_drop,6.7169928423,-0.19246660276584,-0.1008793191164373,-0.0915872836494026,6.237208,11.754737,0.01687439
Cr-V-O,Cr,V,O,VCrO3_755281_POSCAR,35,local_max_drop,6.7066267504,-0.1968773605499,-0.1024815344701679,-0.094395826079732,6.227582,11.736597,0.01723253
Cr-V-O,Cr,V,O,VCrO3_757023_POSCAR,35,local_max_drop,7.0688572289,-0.20048187760932,-0.1051402530788216,-0.0953416245304983,6.563939,12.3705,0.01686109
Cr-V-O,Cr,V,O,VCrO3_770778_POSCAR,35,local_max_drop,6.7815481205,-0.20066937248442,-0.1054045115863206,-0.0952648608980993,6.297152,11.867709,0.01762781
Cr-V-O,Cr,V,O,VCrO3_770779_POSCAR,35,local_max_drop,6.7413730597,-0.20519573391464,-0.1040047166290237,-0.1011910172856162,6.259846,11.797403,0.01745226
Cr-V-O,Cr,V,O,VCrO3_770843_POSCAR,35,local_max_drop,7.0397874761,-0.1942862755971,-0.1016638428532722,-0.0926224327438278,6.536946,12.319628,0.01626126
Cr-V-O,Cr,V,O,VCrO3_770849_POSCAR,35,local_max_drop,6.7683038671,-0.19320917883649,-0.1016987981122706,-0.0915103807242193,6.284854,11.844532,0.01692063
Cr-V-O,Cr,V,O,VCrO3_770855_POSCAR,35,local_max_drop,7.2939049249,-0.1925091562371,-0.1035596950256675,-0.0889494612114324,6.772912,12.764334,0.01604073
Cr-V-S,Cr,V,S,V4_CrS2_5_1217039_POSCAR,35,local_max_drop,7.6783665592,-0.21272225907771,-0.1208656447454131,-0.0918566143322968,7.129912,13.437141,0.01806338
Cr-V-S,Cr,V,S,V_Cr7S10_2_1216997_POSCAR,35,local_max_drop,8.8334128544,-0.30405224829065,-0.2069540609203309,-0.097098187370319,8.179086,16.031009,0.02556039
Cr-V-S,Cr,V,S,V_CrS2_2_1025224_POSCAR,35,global_gradient_fallback,7.8211164825,-0.05396170869178,-0.0490411829404546,-0.0049205257513253,6.662433,14.193878,0.00688233
Cr-V-S,Cr,V,S,V_CrS2_2_1216843_POSCAR,35,global_gradient_fallback,4.5032361652,-0.056491785416644,-0.0506692960951407,-0.0058224893215032,3.83609,8.17254,0.0124048
Cr-Y-O,Cr,Y,O,Y2Cr2O7_1939204_POSCAR,35,local_max_drop,8.6450610645,-0.19116388294544,-0.0970308421724425,-0.0941330407729975,7.718805,15.128857,0.01275981
Cr-Y-O,Cr,Y,O,Y2Cr2O7_2763860_POSCAR,35,local_max_drop,8.8201065509,-0.19765025406511,-0.0984545586815628,-0.0991956953835471,7.60354,14.902939,0.01359823
Cr-Y-O,Cr,Y,O,Y2Cr3O9_1365415_POSCAR,35,local_max_drop,7.3558004083,-0.53987528773536,-0.2705063397549109,-0.269368947980449,6.567679,12.872651,0.04223587
Cr-Y-O,Cr,Y,O,Y2Cr3O9_1396182_POSCAR,35,local_max_drop,5.285203,-0.13725272772693,-0.0641848896883613,-0.0730678380385686,3.963902,9.249105,0.01384435
Cr-Y-O,Cr,Y,O,Y2Cr3O9_1659341_POSCAR,35,local_max_drop,7.355818045,-0.53895314665771,-0.2705026539837653,-0.2684504926739447,6.567695,12.872682,0.04222924
Cr-Y-O,Cr,Y,O,YCr2O2_1208171_POSCAR,35,local_max_drop,7.8325062309,-0.27285702779416,-0.1603321758690518,-0.1125248519251081,6.928756,14.761262,0.02122205
Cr-Y-O,Cr,Y,O,YCr2O4_1388393_POSCAR,35,local_max_drop,7.1669590441,-0.14489403716823,-0.0860178137857409,-0.058876223382489,6.615655,13.506961,0.01229423
Cr-Y-O,Cr,Y,O,YCr2O4_1388764_POSCAR,35,local_max_drop,6.980069708,-0.1655297246148,-0.0910830705343166,-0.0744466540804833,6.204506,12.667534,0.01440356
Cr-Y-O,Cr,Y,O,YCr3O6_1045038_POSCAR,35,local_max_drop,8.3659803075,-0.33857631457401,-0.1962895597000031,-0.1422867548740068,7.746278,15.182705,0.02524909
Cr-Y-O,Cr,Y,O,YCrO2_1207648_POSCAR,35,local_max_drop,8.0656933705,-0.20482619367851,-0.096181268548798,-0.1086449251297119,6.675057,13.628241,0.01496886
Cr-Y-O,Cr,Y,O,YCrO3_1336975_POSCAR,35,local_max_drop,8.826045252,-0.26727906501672,-0.1277883699283082,-0.1394906950884117,7.60866,14.912973,0.01783193
Cr-Y-O,Cr,Y,O,YCrO3_18725_POSCAR,35,local_max_drop,7.3436102039,-0.24929582570175,-0.1111351258607942,-0.1381606998409557,5.769979,12.851318,0.01727795
Cr-Y-S,Cr,Y,S,Y2CrS4_555795_POSCAR,35,local_max_drop,10.528763,-0.50924482873869,-0.2900105652278171,-0.2192342635108729,9.024654,18.425335,0.03254357
Cr-Y-S,Cr,Y,S,Y3CrS6_1207827_POSCAR,35,local_max_drop,5.276822236,-0.37384780063418,-0.2013006834921469,-0.172547117142033,4.52299,9.234439,0.04451361
Cr-Zn-O,Cr,Zn,O,Zn2Cr9O13_1046037_POSCAR,35,local_max_drop,3.9972814797,-0.27171376889204,-0.1558730811041297,-0.1158406877879103,3.689798,7.533338,0.04021536
Cr-Zn-O,Cr,Zn,O,ZnCr2O4_1040929_POSCAR,35,local_max_drop,7.806589687,-0.37553643580592,-0.2512018164483167,-0.1243346193576032,7.206083,14.712419,0.03304655
Cr-Zn-O,Cr,Zn,O,ZnCr2O4_1041789_POSCAR,35,local_max_drop,3.8226123,-0.28001197399281,-0.189178400836377,-0.0908335731564329,3.528565,7.204154,0.05113669
Cr-Zn-O,Cr,Zn,O,ZnCr2O4_1041909_POSCAR,35,global_gradient_fallback,6.6591796384,-0.10420383652744,-0.0931091719991478,-0.0110946645282921,6.392812,13.051992,0.01342166
Cr-Zn-O,Cr,Zn,O,ZnCr2O4_1047680_POSCAR,35,global_gradient_fallback,6.3165835625,-0.11352746833636,-0.1017404018555673,-0.0117870664807926,6.06392,12.380504,0.01544201
Cr-Zn-O,Cr,Zn,O,ZnCr2O4_1048271_POSCAR,35,local_max_drop,3.9774402,-0.28819504533408,-0.1721577408142611,-0.1160373045198188,3.093565,7.218317,0.04812489
Cr-Zn-O,Cr,Zn,O,ZnCr2O4_1048859_POSCAR,35,local_max_drop,8.0955128835,-0.36610799278145,-0.2374801793376695,-0.1286278134437804,7.196011,14.691857,0.032434
Cr-Zn-O,Cr,Zn,O,ZnCr2O4_1048872_POSCAR,35,global_gradient_fallback,6.5149291915,-0.097092428352795,-0.0887446345960307,-0.0083477937567642,6.254332,12.769261,0.01297931
Cr-Zn-O,Cr,Zn,O,ZnCr2O4_1362371_POSCAR,35,local_max_drop,7.7518866788,-0.38690755982125,-0.2665013964369217,-0.1204061633843283,7.155588,14.609325,0.03559089
Cr-Zn-O,Cr,Zn,O,ZnCr2O4_1365412_POSCAR,35,local_max_drop,7.6758863167,-0.51343046629356,-0.3501559088491057,-0.1632745574444543,7.085434,14.466093,0.04716557
Cr-Zn-O,Cr,Zn,O,ZnCr2O4_1378442_POSCAR,35,local_max_drop,6.90388515,-0.25702737094778,-0.1437155941337895,-0.1133117768139904,5.369688,12.529273,0.02265198
Cr-Zn-O,Cr,Zn,O,ZnCr2O4_1409107_POSCAR,35,global_gradient_fallback,7.1610908619,-0.098289998230737,-0.0908103821410433,-0.0074796160896936,6.588204,14.035738,0.01207286
Cr-Zn-O,Cr,Zn,O,ZnCr2O4_19410_POSCAR,35,global_gradient_fallback,6.642634203,-0.095265362794197,-0.0835304975438293,-0.0117348652503676,6.131662,12.518811,0.0127192
Cr-Zn-O,Cr,Zn,O,ZnCr4O6_1042605_POSCAR,35,local_max_drop,6.847546433,-0.26828662445086,-0.154797231584691,-0.1134893928661689,6.057445,12.904991,0.02343674
Cr-Zn-O,Cr,Zn,O,ZnCr5O7_1046078_POSCAR,35,local_max_drop,6.938546979,-0.31705261595956,-0.161350290173447,-0.1557023257861129,5.337344,13.076492,0.02383414
Cr-Zn-O,Cr,Zn,O,ZnCrO2_1046147_POSCAR,35,local_max_drop,3.9819421528,-0.16413128583129,-0.0980238843638758,-0.0661074014674141,3.675639,7.504429,0.02569366
Cr-Zn-O,Cr,Zn,O,ZnCrO2_1367483_POSCAR,35,local_max_drop,3.8116776597,-0.17128534859312,-0.0973648085891211,-0.0739205400039988,3.518472,7.183546,0.02654507
Cr-Zn-O,Cr,Zn,O,ZnCrO2_1444696_POSCAR,35,local_max_drop,3.8144555182,-0.17179295085529,-0.1072580723287145,-0.0645348785265754,3.521036,7.188782,0.02922468
Cr-Zn-O,Cr,Zn,O,ZnCrO2_1444748_POSCAR,35,local_max_drop,3.9301517636,-0.18883612073858,-0.1097014891960402,-0.0791346315425397,3.627832,7.406824,0.02898165
Cr-Zr-O,Cr,Zr,O,ZrCrO4_1650178_POSCAR,35,global_gradient_fallback,6.7061586184,-0.11679684922791,-0.1096999822839154,-0.0070968669439945,5.748136,11.735778,0.01895398
Cu-Fe-O,Cu,Fe,O,Fe13Cu5O24_758556_POSCAR,35,local_max_drop,7.7118050171,-0.27471830247019,-0.1905955806308895,-0.0841227218393004,7.14056,13.995498,0.02684006
Cu-Fe-O,Cu,Fe,O,Fe13Cu5O24_763652_POSCAR,35,local_max_drop,7.6188101875,-0.2838512806196,-0.185811330193811,-0.0980399504257889,7.032748,14.358527,0.02476949
Cu-Fe-O,Cu,Fe,O,Fe2CuO4_1289263_POSCAR,35,global_gradient_fallback,6.5275594138,-0.080347149883112,-0.0673065231926073,-0.0130406266905046,6.005355,12.794016,0.00972029
Cu-Fe-O,Cu,Fe,O,Fe2CuO4_33546_POSCAR,35,global_gradient_fallback,6.5573706041,-0.080299922253014,-0.0687341035149289,-0.011565818738085,6.032781,12.852446,0.00993928
Cu-Fe-O,Cu,Fe,O,Fe2CuO4_38090_POSCAR,35,local_max_drop,7.8622401498,-0.27731250187559,-0.184859968116218,-0.0924525337593719,7.257452,14.817299,0.0238742
Cu-Fe-O,Cu,Fe,O,Fe2CuO4_685418_POSCAR,35,local_max_drop,6.8980939289,-0.36785122787131,-0.2451967067681828,-0.1226545211031271,6.367471,13.000254,0.03607698
Cu-Fe-O,Cu,Fe,O,Fe5CuO8_2214547_POSCAR,35,global_gradient_fallback,6.5086804371,-0.082365816795529,-0.0681474420607529,-0.014218374734776,5.987986,12.757014,0.00983936
Cu-Fe-O,Cu,Fe,O,Fe5CuO8_33300_POSCAR,35,global_gradient_fallback,6.5385867799,-0.089198589091537,-0.0673318832468635,-0.0218667058446734,6.0155,12.81563,0.00969991
Cu-Fe-O,Cu,Fe,O,Fe5CuO8_37779_POSCAR,35,global_gradient_fallback,6.5601665897,-0.092444602448188,-0.0678886451797566,-0.0245559572684313,6.035353,12.857927,0.00978901
Cu-Fe-O,Cu,Fe,O,Fe9Cu3O16_705842_POSCAR,35,local_max_drop,6.4333525699,-0.19106381783552,-0.1242624521407898,-0.0668013656947301,5.938479,12.124395,0.01964705
Cu-Fe-O,Cu,Fe,O,Fe9Cu3O16_861469_POSCAR,35,local_max_drop,7.6141312,-0.18461641950004,-0.1267659746057699,-0.05785044489427,7.32128,14.349709,0.01659957
Cu-Fe-O,Cu,Fe,O,Fe9Cu3O16_868046_POSCAR,35,local_max_drop,7.9069826575,-0.18401341915059,-0.1235401674203735,-0.0604732517302164,7.32128,14.349709,0.01685351
Cu-Mn-O,Cu,Mn,O,Mn11Cu7O24_760128_POSCAR,35,local_max_drop,8.198099311,-0.31414676566556,-0.1829682405357594,-0.1311785251298005,7.590833,14.878032,0.02373302
Cu-Mn-O,Cu,Mn,O,Mn11Cu7O24_765492_POSCAR,35,local_max_drop,7.9057663524,-0.31192494513743,-0.1832574232996099,-0.1286675218378201,7.320154,14.347502,0.02469747
Cu-Mn-O,Cu,Mn,O,Mn13Cu11O32_759736_POSCAR,35,local_max_drop,8.0921894764,-0.40223368600817,-0.2432320052365495,-0.1590016807716204,7.492768,14.685825,0.03207291
Cu-Mn-O,Cu,Mn,O,Mn2CuO4_1274535_POSCAR,35,global_gradient_fallback,6.6540224714,-0.10758882158617,-0.0656233813461742,-0.0419654402399957,5.886251,12.540273,0.00972454
Cu-Mn-O,Cu,Mn,O,Mn2CuO4_1275201_POSCAR,35,global_gradient_fallback,6.6921108404,-0.10681853809665,-0.0652581753848358,-0.0415603627118141,5.919944,12.612055,0.00962277
Cu-Mn-O,Cu,Mn,O,Mn2CuO4_1292782_POSCAR,35,global_gradient_fallback,6.7213123249,-0.091704608214839,-0.0641547987968094,-0.0275498094180295,6.204288,12.667089,0.00927447
Cu-Mn-O,Cu,Mn,O,Mn2CuO4_2234128_POSCAR,35,global_gradient_fallback,6.6701969352,-0.10561505927407,-0.0628152433918904,-0.0427998158821796,6.157105,12.570756,0.00919375
Cu-Mn-O,Cu,Mn,O,Mn2CuO4_34237_POSCAR,35,local_max_drop,7.936691219,-0.31980107490863,-0.1877850408077313,-0.1320160341008986,7.326177,14.95761,0.02332663
Cu-Mn-O,Cu,Mn,O,Mn2CuO4_34563_POSCAR,35,global_gradient_fallback,6.5964839277,-0.087860244789477,-0.0697086648285418,-0.0181515799609351,6.068765,12.929108,0.00981356
Cu-Mn-O,Cu,Mn,O,Mn2CuO4_36921_POSCAR,35,global_gradient_fallback,6.7981636318,-0.11025915582452,-0.0661699670967917,-0.0440891887277282,6.01376,12.811924,0.00968555
Cu-Mn-O,Cu,Mn,O,Mn2CuO4_505421_POSCAR,35,global_gradient_fallback,6.7810815504,-0.11267770429921,-0.0654845962274386,-0.0471931080717713,5.998649,12.779731,0.00955164
Cu-Mn-O,Cu,Mn,O,Mn2CuO4_530196_POSCAR,35,local_max_drop,6.8617281683,-0.44163207928098,-0.2597874280553082,-0.1818446512256718,6.353452,12.452766,0.03974349
Cu-Mn-O,Cu,Mn,O,Mn2CuO4_675296_POSCAR,35,global_gradient_fallback,6.4979658354,-0.088189906113809,-0.0651591905148157,-0.0230307155989933,5.458291,12.736013,0.00921643
Cu-Mn-O,Cu,Mn,O,Mn2CuO4_685330_POSCAR,35,local_max_drop,7.876766521,-0.33643523714808,-0.1877088376566677,-0.1487263994914122,7.270861,14.844675,0.02355524
Cu-Mn-O,Cu,Mn,O,Mn2CuO4_698748_POSCAR,35,local_max_drop,8.2727912313,-0.63313036815374,-0.366949789347123,-0.266180578806617,7.353592,15.013584,0.04757634
Cu-Mn-O,Cu,Mn,O,Mn2CuO4_705869_POSCAR,35,local_max_drop,7.7617155734,-0.54104936027768,-0.3154081332041313,-0.2256412270735486,7.164661,14.627849,0.04004144
Cu-Mn-O,Cu,Mn,O,Mn3Cu3O8_21784_POSCAR,35,local_max_drop,11.4135102,-0.39228625548471,-0.247493681077928,-0.144792574406782,10.568065,20.713407,0.02324103
Cu-Mn-O,Cu,Mn,O,Mn3CuO8_756513_POSCAR,35,global_gradient_fallback,6.8265699953,-0.054726390191517,-0.0316791415587001,-0.0230472486328168,6.068062,12.38896,0.00446714
Cu-Mn-O,Cu,Mn,O,Mn3CuO8_756525_POSCAR,35,global_gradient_fallback,6.8434632528,-0.05427925222959,-0.0316356694146321,-0.0226435828149578,6.083078,12.419618,0.00445147
Cu-Mn-O,Cu,Mn,O,Mn3_CuO4_2_504567_POSCAR,35,global_gradient_fallback,7.5148907341,-0.07452121981549,-0.0490818479108382,-0.0254393719046517,6.679903,13.638135,0.0067823
Cu-Mn-O,Cu,Mn,O,Mn5CuO12_756191_POSCAR,35,global_gradient_fallback,6.8431180099,-0.084245689257895,-0.0465105885483868,-0.0377351007095081,6.082772,12.418992,0.00643624
Cu-Mn-O,Cu,Mn,O,Mn8Cu7O20_532104_POSCAR,35,local_max_drop,6.8868050246,-0.49581830011707,-0.3173444972559403,-0.1784738028611296,6.376671,12.498276,0.0490532
Cu-Mn-O,Cu,Mn,O,Mn9_Cu3O10_2_685488_POSCAR,35,local_max_drop,8.058414614,-0.51728026622746,-0.302925727635055,-0.214354538592405,7.163035,14.62453,0.04017993
Cu-Mn-O,Cu,Mn,O,MnCuO2_510589_POSCAR,35,global_gradient_fallback,3.760596216,-0.026888319366247,-0.0209007047044359,-0.005987614661811,3.326681,7.087277,0.00552844
Cu-Mn-O,Cu,Mn,O,MnCuO3_1176440_POSCAR,35,global_gradient_fallback,5.7959171988,-0.047100244782413,-0.0436796346890244,-0.0034206100933885,5.350077,10.923075,0.00740832
Cu-Nb-O,Cu,Nb,O,Nb3CuO8_27383_POSCAR,35,local_max_drop,7.6515495,-0.22994908807669,-0.1573757987638695,-0.0725732893128205,7.141446,12.497531,0.0268429
Cu-Nb-O,Cu,Nb,O,Nb8Cu2O21_2646914_POSCAR,35,local_max_drop,15.3004998627,-0.34055477351278,-0.2304168265706185,-0.1101379469421615,14.772896,25.852569,0.01829993
Cu-Nb-S,Cu,Nb,S,Nb24_CuS8_5_690962_POSCAR,35,local_max_drop,19.1910863835,-0.66474287279222,-0.3611255241511634,-0.3036173486410566,16.54404,32.426318,0.02298437
Cu-Nb-S,Cu,Nb,S,Nb2CuS4_1193370_POSCAR,35,local_max_drop,4.88341585,-0.24163639904896,-0.1481098532751185,-0.0935265457738414,4.209841,8.251289,0.03784492
Cu-Nb-S,Cu,Nb,S,Nb2CuS4_1210558_POSCAR,35,local_max_drop,5.14278315,-0.22755461837197,-0.1547659929202461,-0.0727886254517239,4.788108,8.68953,0.03804954
Cu-Nb-S,Cu,Nb,S,Nb2CuS4_1237864_POSCAR,35,local_max_drop,4.89503615,-0.27231572125773,-0.1724767879618268,-0.0998389332959031,4.219859,8.270923,0.04498005
Cu-Nb-S,Cu,Nb,S,Nb3_CuS3_2_1220938_POSCAR,35,local_max_drop,4.9078095045,-0.20064572032733,-0.1203345089436605,-0.0803112113836694,4.23087,8.292506,0.03050361
Cu-Ni-O,Cu,Ni,O,Cu2Ni11O13_757285_POSCAR,35,local_max_drop,3.725376225,-0.36673885515389,-0.1562081964395866,-0.2105306587143033,3.427346,7.301737,0.03839671
Cu-Ni-O,Cu,Ni,O,CuNi3O4_1225790_POSCAR,35,local_max_drop,3.6915515101,-0.10642259791396,-0.0481405905679729,-0.058282007345987,3.396227,7.235441,0.01204411
Cu-Ni-O,Cu,Ni,O,CuNi3O4_761415_POSCAR,35,local_max_drop,6.4182671871,-0.20430926963283,-0.0964586876001426,-0.1078505820326873,5.904806,12.579804,0.01389592
Cu-Ni-O,Cu,Ni,O,CuNi4O5_1225756_POSCAR,35,local_max_drop,3.7056012675,-0.13607581384082,-0.0605987640836734,-0.0754770497571465,3.409153,7.262978,0.01510683
Cu-Ni-O,Cu,Ni,O,CuNi4O5_772088_POSCAR,35,local_max_drop,15.3307166935,-0.27363653401615,-0.1201868232462819,-0.1534497107698681,14.104259,30.048205,0.00720583
Cu-Ni-O,Cu,Ni,O,CuNi9O10_757221_POSCAR,35,local_max_drop,7.2661208938,-0.29010031000066,-0.1199756239445341,-0.1701246860561258,6.684831,14.241597,0.01509262
Cu-Pd-S,Cu,Pd,S,Cu3Pd13S7_1225772_POSCAR,35,local_max_drop,9.5581114379,-0.41002438032355,-0.2556330719278695,-0.1543913083956805,8.822872,18.013364,0.0279732
Cu-Sc-O,Cu,Sc,O,Sc13Cu13O33_686085_POSCAR,35,local_max_drop,8.3438810679,-0.37877622128922,-0.2112115203034606,-0.1675647009857594,8.045885,14.601792,0.02818767
Cu-Sc-O,Cu,Sc,O,Sc14Cu14O37_685833_POSCAR,35,local_max_drop,8.2460915521,-0.42054645225926,-0.2312154971493198,-0.1893309551099402,7.951588,14.43066,0.0313896
Cu-Sc-O,Cu,Sc,O,Sc2Cu2O5_15336_POSCAR,35,local_max_drop,4.5483158,-0.25067794343195,-0.1457228094976211,-0.1049551339343289,4.385876,7.959553,0.0363694
Cu-Sc-O,Cu,Sc,O,Sc5Cu5O13_752959_POSCAR,35,local_max_drop,7.7030975689,-0.14914761744617,-0.0832621112452003,-0.0658855062009696,7.427987,13.480421,0.01209969
Cu-Ta-S,Cu,Ta,S,Ta14_CuS8_3_676854_POSCAR,35,local_max_drop,9.5747663171,-0.27524065357004,-0.1917265528601748,-0.0835141007098651,8.584273,16.178053,0.0241233
Cu-Ta-S,Cu,Ta,S,Ta22_CuS12_3_686369_POSCAR,35,local_max_drop,17.7206045788,-0.42724437401107,-0.2781239766282556,-0.1491203973828143,15.276383,29.941711,0.01882117
Cu-Ti-O,Cu,Ti,O,Ti3Cu3O_21457_POSCAR,35,local_max_drop,9.5803839947,-0.58984967686938,-0.1942374331088994,-0.3956122437604805,8.553914,16.765672,0.02062219
Cu-Ti-O,Cu,Ti,O,Ti4Cu2O_1217206_POSCAR,35,local_max_drop,10.1833367004,-0.62053742030822,-0.1909370780640016,-0.4296003422442184,9.129888,17.206328,0.01999501
Cu-Ti-O,Cu,Ti,O,Ti4Cu2O_22432_POSCAR,35,local_max_drop,9.771951884,-0.63195676637559,-0.1953794130726659,-0.436577353302924,9.073955,17.100916,0.01962373
Cu-Ti-S,Cu,Ti,S,Ti10Cu7S20_674343_POSCAR,35,local_max_drop,9.2380463585,-0.27263344827507,-0.1558941872930041,-0.1167392609820659,8.578186,16.166581,0.01849645
Cu-Ti-S,Cu,Ti,S,Ti16CuS32_767157_POSCAR,35,local_max_drop,9.6689181545,-0.28073549391895,-0.1563100009568876,-0.1244254929620622,9.3236,16.920607,0.01698872
Cu-Ti-S,Cu,Ti,S,Ti2CuS4_559918_POSCAR,35,local_max_drop,9.3991949884,-0.18567778534064,-0.111022949890956,-0.0746548354496839,9.063509,16.448591,0.01284762
Cu-Ti-S,Cu,Ti,S,Ti3CuS6_686094_POSCAR,35,local_max_drop,8.5564683453,-0.75003668650055,-0.4307330022463356,-0.3193036842542144,8.25088,14.97382,0.05417917
Cu-Ti-S,Cu,Ti,S,Ti8Cu3S16_676402_POSCAR,35,local_max_drop,12.5853084127,-0.20027372022729,-0.1183557880867777,-0.0819179321405122,12.135833,22.02429,0.01043544
Cu-V-O,Cu,V,O,V12Cu2O29_772965_POSCAR,35,local_max_drop,11.0055076969,-0.28332807665614,-0.1627064070987348,-0.1206216695574052,10.271807,17.975663,0.01633368
